0,0.27806911789180033,0.3579173515106538,0.3640135305975458
1,0.4977290081536343,0.31378650457283985,0.18848448727352585
2,0.38199440599731815,0.3524618507529189,0.26554374324976293
3,0.2767910076576773,0.3391348556553062,0.38407413668701645
4,0.36692423214087416,0.35517969663001003,0.2778960712291158
5,0.33822460598822146,0.41831589465916746,0.24345949935261088
6,0.37990622702548865,0.3492514552456931,0.2708423177288182
7,0.3252843306614753,0.4662463338397931,0.20846933549873164
8,0.3443431616487105,0.34737228216002164,0.3082845561912679
9,0.4702245788405648,0.3615403169426748,0.16823510421676038
10,0.38184120376442343,0.38530734154575375,0.23285145468982266
11,0.31913057746656565,0.3563699765715713,0.32449944596186303
12,0.35038823911988337,0.3906609216172009,0.2589508392629158
13,0.3327768839773583,0.30531599509735646,0.36190712092528526
14,0.4169419932923078,0.3813616789642517,0.20169632774344046
15,0.4507547883727415,0.32229075683327785,0.22695445479398063
16,0.402584394735946,0.3334601000876846,0.26395550517636945
17,0.2585926725430233,0.3536260851605338,0.38778124229644284
18,0.25022107127420956,0.5086786245898673,0.24110030413592312
19,0.30806098129260023,0.42140280756298154,0.27053621114441806
20,0.5527945822226199,0.2580187525341156,0.1891866652432645
21,0.42597304612689846,0.32523449399505183,0.24879245987804977
22,0.4005658912873842,0.3499473950796514,0.24948671363296443
23,0.3089653613001451,0.36233021774355084,0.32870442095630403
24,0.3557536913718534,0.39172632010312153,0.252519988525025
25,0.39997141389733804,0.32317780621849185,0.27685077988416995
26,0.2871627278755807,0.2916885284042263,0.42114874372019323
27,0.3883270412637691,0.3505906571163276,0.26108230161990326
28,0.30963466409315754,0.4089146646069111,0.2814506712999314
29,0.5037552437085041,0.25846924221583645,0.23777551407565947
30,0.3338361792331782,0.3723728296285623,0.2937909911382595
31,0.3383660090081098,0.3469082603496453,0.3147257306422447
32,0.354431549771081,0.37721675160601575,0.2683516986229033
33,0.5445495785794039,0.27211884110315526,0.18333158031744098
34,0.3776901746566043,0.40608474503913217,0.21622508030426354
35,0.17116655083539567,0.38753055198402175,0.4413028971805826
36,0.3068094017678704,0.411258086031277,0.2819325122008525
37,0.33929921634518445,0.34315342422542294,0.3175473594293926
38,0.6466466775525871,0.203025776817754,0.15032754562965883
39,0.35991451033579164,0.3958366138562248,0.24424887580798357
40,0.3698715868984618,0.4373707135351517,0.19275769956638644
41,0.405089385987862,0.35828696779913244,0.23662364621300555
